url,status_code,accessible,error,last_checked
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_3_3_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.607859+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_3_4_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.587836+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_3_4_2_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.581795+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_3_4_3_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.747209+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_3_4_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.740128+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_1_1_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:22.728516+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_1_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:23.030238+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_1_3_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:22.983960+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_1_4_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:22.976804+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_2_1_xli1m_utm11_20241008_20241008.tif,200,True,,2026-08-29T19:29:23.022394+00:00
https://nrs.objectstore.gov.bc.ca/gdwuts/082/082f/2024/dem/bc_082f010_4_2_2_xli1m_utm11_20241008_20250813.tif,200,True,,2026-08-29T19:29:22.909290+00:00
